fuel_type_code,station_name,street_address,intersection_directions,city,state,zip,plus4,station_phone,status_code,expected_date,groups_with_access_code,access_days_time,cards_accepted,bd_blends,ng_fill_type_code,ng_psi,ev_level1_evse_num,ev_level2_evse_num,ev_dc_fast_count,ev_other_info,ev_network,ev_network_web,geocode_status,latitude,longitude,date_last_confirmed,id,updated_at,owner_type_code,federal_agency_id,federal_agency_name,open_date,hydrogen_status_link,ng_vehicle_class,lpg_primary,e85_blender_pump,ev_connector_types,country,hydrogen_is_retail,access_code,access_detail_code,federal_agency_code
ELEC,JNS,915 S Paulina St,"UIC PAULINA 2; Located on 1st level in Southwest corner of garage
UIC PAULINA 3; Located on 1st level in Southwest corner of garage",Chicago,IL,60612,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.869734,-87.668353,2018-05-09,63147,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,JNS,210 N Wells St,210 N WELLS; Located on 2nd level parking garage near elevators,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8861415,-87.6341576,2018-05-09,63150,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,JNS,260 E Chestnut St,260 E CHESTNUT; Located immediately to the right of entrance,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8988266,-87.6195984,2018-05-09,63151,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,JNS,30 S Wacker Dr,30 S WACKER; -,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8808746,-87.6373138,2018-05-09,63152,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,ADVOCATE,1425 N Randall Rd,SHERMAN HOSP; Physician parking lot spots 5 and 6,Elgin,IL,60123,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.0712147,-88.3310272,2018-05-09,63200,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,PRAIRIE STATE,299 Coolidge St N,"PRAIRIE STATE 2; Lot B - Entrance off Coolidge Street
PRAIRIE STATE; Lot B - Entrance off Coolidge",Chicago Heights,IL,60411,,888-758-4389,E,,Public,24 hours daily,,,,,1,3,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.5257017,-87.6398032,2018-05-09,63224,2018-05-09 08:50:39 UTC,,,,,,,,,J1772 NEMA520,US,,public,,
ELEC,BMW MOTOR WERKS,10 IL-68,MW OUTSIDE; -,Inverness,IL,60010,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.1292323,-88.1335754,2018-05-09,63238,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,College of DuPage,425 Fawell Blvd,Located in College Lot 2,Glen Ellyn,IL,60137,,630-942-4440,E,,Public,24 hours daily,,,,,,4,,,,,200-9,41.842427,-88.073726,2018-01-04,63247,2018-03-06 01:54:24 UTC,P,,,2013-12-01,,,,,J1772,US,,public,,
ELEC,JNS,5625 N Ridge Ave,"WAL RIDGE 1; located in parking lot north east corner
WAL RIDGE 2; located in the parking lot in northeast corner",Chicago,IL,60660,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.984335,-87.660683,2018-05-09,63463,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,Roesch Ford,333 W Grand Ave,,Bensenville,IL,60106,,630-279-6000,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,,,200-9,41.931594,-87.951098,2018-01-04,63612,2018-03-06 01:51:52 UTC,P,,,2014-08-01,,,,,J1772,US,,public,CALL,
ELEC,Dennison Ford,1508 Morrissey Dr,,Bloomington,IL,61701,,309-663-1331,E,,Public - Call ahead,Dealership business hours; for customer use only,,,,,,1,,,,,200-8,40.460395,-88.971104,2017-07-06,63613,2018-03-19 15:03:54 UTC,P,,,2014-08-01,,,,,J1772,US,,public,CALL,
ELEC,ADVOCATE,1701-1799 Vernon Ave,LUTHERAN GEN.#1; southwest corner of the center for advanced care,Park Ridge,IL,60068,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.0382097,-87.8507401,2018-05-09,63670,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,ADVOCATE,Wellness Way,GOOD SAMARITAN; -,Downers Grove,IL,60515,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8187774,-88.0064971,2018-05-09,63671,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,CITY OF ELGIN,101-117 Symphony Way,CENTRE LVL 1; Station located on surface level of Centre of Elgin Parking Deck,Elgin,IL,60120,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.0402238,-88.2850603,2018-05-09,63788,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,National Great Rivers Research and Education Center,1 Confluence Way,,East Alton,IL,62002,,618-468-2782,E,,Public,24 hours daily,,,,,,1,,,,,GPS,38.866724,-90.140662,2017-11-02,63931,2018-02-06 21:00:03 UTC,P,,,2013-04-01,,,,,J1772,US,,public,,
ELEC,JNS,222 E Huron St,NWU E HURON 1; NWU Parking Garage C-Lot,Chicago,IL,60654,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8953004,-87.6222675,2018-05-09,64272,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,JNS,2700 Ogden Ave,IDOT LISLE 2; IDOT Admin Building,Downers Grove,IL,60515,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8060295,-88.0502077,2018-05-09,64273,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,JNS,1825 Old Willow Rd,"WAL NORTHFIELD1; Located on the apron directly in front of store
WAL NORTHFIELD2; Located on the apron directly in front of store",Northfield,IL,60093,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.102076,-87.772155,2018-05-09,64274,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,JNS,5440 N Clark St,"WAL CLARK 1; Located on sidewalk near back of building
WAL CLARK 2; Located on sidewalk near back of building",Chicago,IL,60640,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.981085,-87.66879,2018-05-09,64291,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,JNS,4730 W Irving Park Rd,SEARS IRVING 1; Located on the apron near Auto Center,Chicago,IL,60641,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.9543707,-87.746035,2018-05-09,64292,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,JNS,939 W North Ave,US EQUITY; Located on 4th floor of parking garage SE corner,Chicago,IL,60642,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.9105079,-87.651876,2018-05-09,64293,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,JNS,875 N Michigan Ave,"875 N MICHIGAN1; Located on 6th floor parking garage NW side
875 N MICHIGAN2; Located on 6th floor parking garage NW side",Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,41.898402,-87.623822,2018-05-09,64294,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,JNS,7462-7478 N Rogers Ave,"7474 N ROGERS 1; Located in parking garage level two SW corner
7474 N ROGERS 2; Located in parking garage level two SW corner",Chicago,IL,60626,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,42.017545,-87.672609,2018-05-09,64324,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,KARL KNAUZ BMW,409A Skokie Hwy,PUB STAT 01,Lake Bluff,IL,60044,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.276748,-87.8691912,2018-05-09,64327,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,1000 LAKE SHORE,130-138 E Oak St,1000 LSD; Entrance on Oak Street with Valet Parking,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.9008497,-87.6245204,2018-05-09,64452,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,JNS,1630 N Harlem Ave,"SEARS HARLEM 1; Located in front of the Auto Center north of the entry door
SEARS HARLEM 2; Located in front of the Auto Center north of the entry door",Elmwood Park,IL,60707,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.910252,-87.806484,2018-05-09,64469,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,JNS,1627 N Pulaski Rd,"WAL PULASKI 1; Located near sign on Pulaski side of parking lot
WAL PULASKI 2; Located near sign on Pulaski side of parking lot",Chicago,IL,60639,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.91096,-87.726041,2018-05-09,64470,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,JNS,5158 N Lincoln Ave,WAL LINCOLN 1; Walgreens @ 5158 N Lincoln  Chicago  IL 60625,Chicago,IL,60625,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.9757,-87.692813,2018-05-09,64471,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,ILLINI CHARGING,601 S Lincoln Ave,BLDG 0094 ALUM; -,Urbana,IL,61801,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.1076676,-88.2198843,2018-05-09,64508,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,Lincoln Oasis - Inbound,702 E Tri State Tollway,,South Holland,IL,60068,,708-225-0658,E,,Public,24 hours daily,,,,,,,1,,,,GPS,41.579989,-87.598814,2018-01-04,64593,2018-02-06 21:00:03 UTC,P,,,2014-11-17,,,,,CHADEMO,US,,public,,
ELEC,iHotel and Conference Center,1900 S 1st St,Located at 1st St and St. Mary's,Champaign,IL,61820,,217-819-5000  877-798-3752,E,,Public,24 hours daily; for hotel and restaurant guests,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.093533,-88.237677,2017-11-02,64758,2018-03-06 00:59:56 UTC,P,,,2014-12-12,,,,,J1772 TESLA,US,,public,,
ELEC,FIRST STREET,50 S 1st St,1ST ST GARAGE; Located fourth floor - middle,St Charles,IL,60174,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.9124452,-88.3143447,2018-05-09,64816,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,CFP II  LLC,240 E Illinois St,"204; ChargePoint station located on 2nd floor  at spot 204 and 205
206; Located on second floor at spot 206 and 207",Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.891119,-87.621371,2018-05-09,65015,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,JNS,3630 N Southport Ave,JEWEL 3640; Jewel @ 3630 N. Southport Ave  Chicago  IL 60613,Chicago,IL,60613,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.9481843,-87.6641775,2018-05-09,65036,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,Country Club Plaza - Tesla,4201 167th St,,Country Club Hills,IL,60478,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,41.585206,-87.721114,2018-01-04,65094,2018-02-06 21:00:03 UTC,P,,,2015-01-01,,,,,TESLA,US,,public,,
ELEC,Legacy Pointe - Tesla,3801 S MacArthur Blvd,,Springfield,IL,62704,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,39.748868,-89.67119,2018-01-04,65095,2018-02-06 21:00:03 UTC,P,,,2015-01-01,,,,,TESLA,US,,public,,
ELEC,ComEd,1423 Swift Rd,,Lombard,IL,60148,,,E,,Private,Employee use only,,,,,,5,,,,,,41.9550975,-88.0416907,2017-12-05,65259,2018-02-06 21:00:03 UTC,T,,,2012-12-31,,,,,J1772,US,,private,,
ELEC,ComEd,123 Energy Ave,,Rockford,IL,61109,,,E,,Private,Employee use only,,,,,,4,,,,,200-9,42.234866,-89.096871,2017-12-05,65260,2018-03-06 00:55:09 UTC,T,,,2012-12-31,,,,,J1772,US,,private,,
ELEC,ComEd,201 N Arthur St,,Mount Prospect,IL,60056,,,E,,Private,Employee use only,,,,,,1,,,,,200-8,41.998597,-87.824353,2017-12-05,65261,2018-02-06 21:00:03 UTC,T,,,2012-12-31,,,,,J1772,US,,private,,
ELEC,ComEd,2001 Aucutt Rd,,Montgomery,IL,60538,,,E,,Private,ComEd fleet use only,,,,,,1,,,,,200-9,41.729062,-88.367282,2017-12-05,65262,2018-03-06 01:08:36 UTC,T,,,2012-12-31,,,,,J1772,US,,private,,
ELEC,ComEd,919 W First St,,Dixon,IL,60121,,,E,,Private,ComEd fleet use only,,,,,,1,,,,,200-8,41.841158,-89.492612,2017-12-05,65263,2018-03-06 01:10:08 UTC,T,,,2012-12-31,,,,,J1772,US,,private,,
ELEC,JNS,1401 W Devon Ave,1401 W DEVON 01; -,Chicago,IL,60660,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.9979499,-87.6656012,2018-05-09,65309,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,Community Christian Church,1635 Emerson Ln,,Naperville,IL,60540,,630-388-5000,E,,Public,24 hours daily; Also accepts donations to the church,,,,,,1,,,,,200-9,41.758135,-88.189035,2018-01-04,65662,2018-03-06 00:37:12 UTC,P,,,2015-01-01,,,,,J1772,US,,public,,
ELEC,ZEIGLER  NISSAN,18850 W Grand Ave,QUICK CHARGER 1; -,Lake Villa,IL,60046,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.3869571,-88.0000714,2018-05-09,65779,2018-05-09 08:50:39 UTC,,,,,,,,,CHADEMO,US,,public,,
ELEC,EV STATION 1,US-45,EV STATION 1; LOCATED IN NORTHWEST CORNER OF PARKING LOT,Des Plaines,IL,60016,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.0411755,-87.8877987,2018-05-09,66226,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,HY-VEE,1403 N Veterans Pkwy,"BLOOMINGTON 1
BLOOMINGTON 2",Bloomington,IL,61704,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,40.497543,-88.950715,2018-05-09,66284,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,Lake Shore Drive Garage,509 North Peshtigo Court,The garage is in the 500 Lake Shore Drive building located between Illinois Street and Grand Avenue - one block west of Lake Shore Drive. Charging station is on second floor next to Zip-car parking stalls.,Chicago,IL,60611,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,41.8915069,-87.6150303,2018-05-09,66345,2018-05-09 08:47:37 UTC,,,,,,,,,J1772,US,,public,KEY_ALWAYS,
ELEC,SW IL COLLEGE,4950 Maryville Rd,SWGCC; Located at the corner of IL State Hwy 203 and Maryville Road,Granite City,IL,62040,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.750344,-90.1009202,2018-05-09,66435,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,EVANSTON  IL,821 Davis St,"SHERMAN PLAZA 1; The ChargePoint station is located in the Sherman Plaza Parking Garage  Second Floor along the south wall.
SHERMAN PLAZA 2; The ChargePoint station is located in the Sherman Plaza Parking Garage  Second Floor along the south wall.
SHERMAN PLAZA 3; -The ChargePoint station is located in the Sherman Plaza Parking Garage  Second Floor along the south wall.",Evanston,IL,60201,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.047672,-87.682611,2018-05-09,66736,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,CITY HALL,101 Green St,CITY OF GALENA,Galena,IL,61036,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.4144916,-90.4289067,2018-05-09,66773,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,ELGIN COMM COLL,1700 Spartan Dr,STATION 01,Elgin,IL,60123,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.0184064,-88.3234528,2018-05-09,66799,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,Western Illinois University - Spencer Recreation Center,1 University Cir,,Macomb,IL,61455,,309-298-1834 x245,E,,Public,24 hours daily,,,,,,1,,,,,200-8,40.462554,-90.681732,2018-01-04,66818,2018-03-06 01:51:52 UTC,P,,,2015-04-16,,,,,J1772,US,,public,,
ELEC,Nunda Township Road District,3518 Bay Road,This station is open to public use.,Crystal Lake,IL,60012,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,42.27783,-88.299684,2018-05-09,67047,2018-05-09 08:47:37 UTC,,,,,,,,,J1772,US,,public,,
ELEC,JNS,222 E Huron St,NWU E HURON 2; NWU Parking Garage C-Lot,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8952787,-87.6219774,2018-05-09,67089,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,EV PILOT,500 W Winchester Rd,CPFLVILLE; Located on the west side of the Lake County Central Permit Facility,Libertyville,IL,60048,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.2985953,-87.9605025,2018-05-09,67163,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,EV PILOT,3010 Grand Ave,3010 GRAND; Located on the northeast corner of parking lot behind Lake County Health Department building,Waukegan,IL,60085,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.3726201,-87.8755854,2018-05-09,67185,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,Jack Flash - Tesla,1200 N Keller Dr,,Effingham,IL,62401,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,6,,Tesla,http://www.teslamotors.com/supercharger,200-9,39.137293,-88.563833,2018-01-04,67205,2018-03-06 01:51:12 UTC,P,,,2015-03-01,,,,,TESLA,US,,public,,
ELEC,Genesis HealthPlex,3900 28th Ave,,Moline,IL,61265,,309-281-6000,E,,Public,24 hours daily,,,,,,2,,,,,200-8,41.484513,-90.47804,2018-01-04,67766,2018-03-06 01:50:41 UTC,P,,,2013-10-11,,,,,J1772,US,,public,,
ELEC,North Central College - Old Main,30 N Brainard St,,Naperville,IL,60540,,,E,,Private,For employees  students  and campus visitors only,,,,,,2,,,,,200-9,41.7704,-88.146,2017-11-02,67831,2018-03-05 23:58:14 UTC,P,,,2013-01-01,,,,,J1772,US,,private,,
ELEC,North Central College - Residence Hall and Recreation Center,440 S Brainard St,,Naperville,IL,60540,,,E,,Private,For employees  students  and campus visitors only,,,,,,1,,,,,200-8,41.770158,-88.144216,2017-11-02,67832,2018-03-06 00:08:04 UTC,P,,,2014-01-01,,,,,J1772,US,,private,,
ELEC,Walgreens,375 E Dundee Rd,,Palatine,IL,60067,,847-934-5741,E,,Public,24 hours daily,,,,,,3,,,,,GPS,42.13892,-88.034652,2018-01-04,67868,2018-02-06 21:00:03 UTC,P,,,2015-04-01,,,,,J1772,US,,public,,
ELEC,DELNOR HOSPITAL,300 Delnor Dr,DOCTOR'S LOT; -,Geneva,IL,60134,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8874669,-88.3426381,2018-05-09,68164,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,Edwardsville City Hall,118 Hillsboro Ave,,Edwardsville,IL,62025,,618-692-7535  855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,38.8132396,-89.9566181,2017-06-02,68379,2018-02-06 21:00:03 UTC,LG,,,2015-07-01,,,,,CHADEMO J1772COMBO,US,,public,,
ELEC,Argonne National Laboratory,9700 Cass Ave,At I-55 and Cass,Lemont,IL,60439,,,E,,Private,DOE fleet use only,,,,,,1,,,,,GPS,41.714111,-87.964016,2018-05-03,68546,2018-05-03 14:44:18 UTC,FG,8,U.S. Department of Energy,2015-06-30,,,,,J1772,US,,private,,DOE
ELEC,CFM CHRG POINT,500 E North Ave,CFM CHRG PNT GW; North Side (North Ave Side) of the Building just west of the entrance of the Caputo’s Fresh Markets Store,Carol Stream,IL,60188,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.9012726,-88.1037467,2018-05-09,69010,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,McHenry County College - Main Campus,8900 US Hwy 14,These stations are Open Access and available for use 24/7.,Crystal Lake,IL,60012,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,42.258117,-88.368125,2018-05-09,69033,2018-05-09 08:47:37 UTC,,,,,,,,,J1772,US,,public,,
ELEC,DISTRICT 214,1900 E Thomas St,JHHS 1; The station is located near the main entrance,Arlington Heights,IL,60004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.1030285,-87.9591509,2018-05-09,69176,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,DISTRICT 214,801 W Kensington Rd,"PHS 1; In new circle parking lot  near door #6 main entrance and pool entrance
PHS 2; In north staff lot  near door #3",Mount Prospect,IL,60056,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,42.080603,-87.946048,2018-05-09,69183,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,DISTRICT 214,500 W Elk Grove Blvd,EGHS 1; In staff/visitor lot to the right of the main entrance,Elk Grove Village,IL,60007,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.0123099,-87.9975717,2018-05-09,69184,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,DISTRICT 214,900 S Elmhurst Rd,WHS 1; In front lot  near main entrance,Wheeling,IL,60090,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.1268747,-87.9374317,2018-05-09,69185,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,DISTRICT 214,2901 Central Rd,RMHS 1; In main parking lot  near main entrance by flagpoles.,Rolling Meadows,IL,60008,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.0658412,-88.0162886,2018-05-09,69192,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,HY-VEE,7400 N Orange Prairie Rd,PEORIA#2A; West side of main lot next to light pole,Peoria,IL,61615,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.7801334,-89.6788061,2018-05-09,69691,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,HY-VEE,7611 North Grand Prairie Drive,PEORIA #2B; East side of parking lot next to light pole,Peoria,IL,61615,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.7802106,-89.6779853,2018-05-09,69693,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,McHenry County College - Shah Center,4100 Shamrock LN,Single unit Type II charge station in southern McHenry  IL,McHenry,IL,60050,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,42.3152904,-88.2776317,2018-05-09,70080,2018-05-09 08:47:37 UTC,,,,,,,,,J1772,US,,public,,
ELEC,Muller Nissan,1340 Park Ave W,,Highland Park,IL,60035,,847-433-7900,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,42.188961,-87.823608,2017-08-02,70445,2018-03-06 01:37:28 UTC,P,,,2014-08-27,,,,,J1772,US,,public,CALL,
ELEC,Zeigler Nissan,18850 W Grand Ave,,Lake Villa,IL,60046,,847-264-4572,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-9,42.386748,-88.000335,2017-08-02,70446,2018-03-06 00:33:04 UTC,P,,,2011-08-29,,,,,J1772,US,,public,CALL,
ELEC,Muller Nissan,1340 Park Ave W,,Highland Park,IL,60035,,847-433-7900,E,,Private,Service center use only,,,,,,1,,,,,200-8,42.188961,-87.823608,2017-08-02,70465,2018-03-06 01:37:28 UTC,P,,,2014-08-27,,,,,J1772,US,,private,,
ELEC,Zeigler Nissan,18850 W Grand Ave,,Lake Villa,IL,60046,,847-264-4572,E,,Private,Service center use only,,,,,,1,,,,,200-9,42.386748,-88.000335,2017-08-02,70471,2018-03-06 00:33:04 UTC,P,,,2011-08-29,,,,,J1772,US,,private,,
